BSH0 f (kHz),BSH0 Phase velocity (m/ms),BSH0 Energy velocity (m/ms),BSH0 Propagation time (micsec),BSH0 Coincidence angle (deg),BSH0 Wavelength (mm),BSH0 Wavenumber (rad/mm),BSH0 Attenuation (Np/m),BSH1 f (kHz),BSH1 Phase velocity (m/ms),BSH1 Energy velocity (m/ms),BSH1 Propagation time (micsec),BSH1 Coincidence angle (deg),BSH1 Wavelength (mm),BSH1 Wavenumber (rad/mm),BSH1 Attenuation (Np/m),BSH2 f (kHz),BSH2 Phase velocity (m/ms),BSH2 Energy velocity (m/ms),BSH2 Propagation time (micsec),BSH2 Coincidence angle (deg),BSH2 Wavelength (mm),BSH2 Wavenumber (rad/mm),BSH2 Attenuation (Np/m),BSH3 f (kHz),BSH3 Phase velocity (m/ms),BSH3 Energy velocity (m/ms),BSH3 Propagation time (micsec),BSH3 Coincidence angle (deg),BSH3 Wavelength (mm),BSH3 Wavenumber (rad/mm),BSH3 Attenuation (Np/m),BSH4 f (kHz),BSH4 Phase velocity (m/ms),BSH4 Energy velocity (m/ms),BSH4 Propagation time (micsec),BSH4 Coincidence angle (deg),BSH4 Wavelength (mm),BSH4 Wavenumber (rad/mm),BSH4 Attenuation (Np/m),BSH5 f (kHz),BSH5 Phase velocity (m/ms),BSH5 Energy velocity (m/ms),BSH5 Propagation time (micsec),BSH5 Coincidence angle (deg),BSH5 Wavelength (mm),BSH5 Wavenumber (rad/mm),BSH5 Attenuation (Np/m),BSH6 f (kHz),BSH6 Phase velocity (m/ms),BSH6 Energy velocity (m/ms),BSH6 Propagation time (micsec),BSH6 Coincidence angle (deg),BSH6 Wavelength (mm),BSH6 Wavenumber (rad/mm),BSH6 Attenuation (Np/m)
24.75,2.28422863544253,1.87470537416877,53.3417151184832,8.63620469046656,92.2920660784861,0.0680793655852964,0,41.25,4.09905513890324,1.58308479037724,63.1678104722178,4.79999868533846,99.3710336703816,0.0632295456241424,0,81.5580871582033,16.7285173602522,0.1834617503599,545.072745702187,1.17486978826914,205.111693311331,0.0306329941786526,0,143.25,4.27318233758531,0.747694002748259,133.744552761471,4.60397323709809,29.8302431943128,0.210631380584168,0,182.526638031006,16.7367470014867,0.155309618213462,643.875126024439,1.17429201104516,91.6948188058095,0.0685227953881021,0,229.314983113607,16.7125386264212,0.152097275862921,657.473971395292,1.17599323022001,72.8802732359684,0.0862124279753477,0,299.949879123271,16.7569611059768,0.150418588293997,664.811451391549,1.17287525179715,55.865870507953,0.112469120234779,0
25.5,2.26882028836859,1.83694431562925,54.4382315507177,8.69530905181458,88.9733446419057,0.0706187379205284,0,42,3.99000037951524,1.65599365506809,60.386704800441,4.93151290880579,95.0000090360771,0.066138786416257,0,81.5635416666669,16.6285173602522,0.184585984817118,541.752940230413,1.18193617876588,203.871938619457,0.0308192748336378,0,144,4.17342170923212,0.781443264876585,127.968343313821,4.71427177675349,28.9820952030009,0.216795413277402,0,182.536939493815,16.6367470014867,0.156247854947226,640.008786256784,1.18135143165993,91.1418096940886,0.0689385620964591,0,229.327673339844,16.6125386264212,0.153015056388301,653.53045876893,1.18307318300487,72.4401830118548,0.0867361876508698,0,299.966282595197,16.6569611059768,0.151322782108815,660.839026393863,1.17991759631004,55.5294447158091,0.113150515718929,0
26.25,2.25286246037213,1.7994743859045,55.5717829513508,8.75738343253999,85.8233318237002,0.0732106896069547,0,42.75,3.8969710220714,1.72378010274595,58.01203984238,5.04954123142419,91.157216890559,0.0689269102491689,0,81.5691060384117,16.5285173602522,0.185724237902643,538.432684550414,1.18908809300841,202.632076811885,0.0310078513038813,0,144.75,4.0840344453953,0.816440949922093,122.482832358595,4.8176942745172,28.2144003136118,0.222694270916271,0,182.547433217367,16.5367470014867,0.157197532861635,636.142299307076,1.18849624912704,90.5887675878504,0.069359430252612,0,229.34060160319,16.5125386264212,0.153943999103024,649.586866540194,1.19023890663169,72.0000667609282,0.0872663816832631,0,299.982987076541,16.5569611059768,0.152237921116265,656.866562987479,1.18704502705637,55.1930003342232,0.113840256357356,0
27,2.23639909666257,1.76262434370879,56.7335861194265,8.82236380013707,82.8295961726879,0.0758567661501094,0,43.5,3.81670173516784,1.78674027167468,55.9678435558358,5.15602304993306,87.7402697739733,0.071611192025801,0,81.5747680664064,16.4285173602522,0.186876761685754,535.112012311925,1.19632709318984,201.392143056766,0.0311987608444514,0,145.5,4.00368267372407,0.852901449741871,117.246840218486,4.91461829602135,27.5167194070383,0.228340639530323,0,182.55811920166,16.4367470014867,0.15815885986152,632.275675782929,1.19572802254031,90.0356942400905,0.0697854929670976,0,229.353767903646,16.4125386264212,0.154884306136147,645.643206175436,1.19749196933328,71.5599258579272,0.0878031276842575,0,300,16.4569611059768,0.153164205465769,652.894060305422,1.19425909554981,54.8565370199226,0.114538497114714,0
27.75,2.21948451728395,1.72672503992151,57.9131000524238,8.89014128557293,79.9814240462685,0.078558057475256,0,44.25,3.74675596187162,1.84514465938671,54.1962926815929,5.25254557577428,84.6724511157427,0.0742057803262458,0,81.5805399576825,16.3285173602522,0.18804383911548,531.790887010069,1.20365477978626,200.152111872784,0.0313920510175438,0,146.25,3.93126554812479,0.89101722773729,112.231275543288,5.00537848781952,26.8804481923063,0.233745555960557,0,182.569005076091,16.3367470014867,0.159132054426981,628.408904542143,1.2030483491813,89.4825876641979,0.0702168485645336,0,229.367178344727,16.3125386264212,0.155836187778518,641.699475747732,1.20483397781108,71.1197597849169,0.0883465485004651,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.5,2.20218309888382,1.69209691877681,59.0982696619342,8.96055929995051,77.269582416976,0.081315119231176,0,45,3.68527646656337,1.89924714315847,52.6524419742967,5.34042351360593,81.8950325902971,0.0767224226970272,0,81.5864095052085,16.2285173602522,0.189225735873509,528.469341331278,1.21107279273679,198.91201805144,0.0315877611052878,0,147,3.86586454377345,0.930950992848205,107.417039960454,5.09027890827346,26.2983982569623,0.238918935130058,0,182.580095418294,16.2367470014867,0.160117338180838,624.541983623655,1.21045886569584,88.9294474531191,0.0706535966108627,0,229.380839029948,16.2125386264212,0.156799859450603,637.755673700097,1.21226657842212,70.6795680710909,0.0888967700094012,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.25,2.18456831558095,1.65903705130766,60.2759292935498,9.0334129786669,74.6860962591778,0.0841279116446989,0,45.75,3.63082217502046,1.94928894362244,51.300757810777,5.42075608499956,79.3622333337805,0.0791709739411422,0,81.5924011230471,16.1285173602522,0.190422761543621,525.147304814674,1.21858281266745,197.671806911642,0.0317859456305174,0,147.75,3.80670312500031,0.972826595612229,102.793242342503,5.16960257776399,25.7644881556705,0.243869983723963,0,182.591394805908,16.1367470014867,0.16111493821613,620.674911384402,1.21796124931425,88.3762732555922,0.0710958391400828,0,229.394762166341,16.1125386264212,0.157775545155239,633.811785607255,1.21979145841015,70.239348423908,0.0894539235936437,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,2.16672128355768,1.62780703632589,61.4323428811988,9.10845070679673,72.224042785256,0.0869957574358085,0,46.5,3.58225654479963,1.9955013979448,50.1127185894189,5.49447133680701,77.0377751569812,0.081559797052501,0,81.5985026041669,16.0285173602522,0.191635196533848,521.824809892567,1.226186562161,196.431513431151,0.0319866461212286,0,148.5,3.7531160816749,1.01671988493169,98.3555072366057,5.24361953145369,25.2735089675077,0.248607556444078,0,182.602907816569,16.0367470014867,0.162125087266293,616.807686497945,1.22555721911734,87.8230647761433,0.0715436807311965,0,229.408941650391,16.0125386264212,0.158763464478219,629.867837217165,1.22741034718288,69.799104216363,0.0900181367328582,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.75,2.14872865547709,1.59862269156713,62.5538474635126,9.1853787482767,69.8773546496613,0.0899173321411651,0,47.25,3.53867149103459,2.03810564983863,49.0651699081044,5.56235765362294,74.8925183287743,0.0838960345758,0,81.6047261555992,15.9285173602522,0.192863353587921,518.501820795172,1.23388580707456,195.191113439688,0.0321899147786819,0,149.25,3.70452644283468,1.0626502988935,94.1043352682688,5.31259284825931,24.8209476906846,0.253140427411548,0,182.614642079671,15.9367470014867,0.163148026135601,612.940299485356,1.23324853734992,87.2698203166741,0.0719972297912374,0,229.423401896159,15.9125386264212,0.159763859141188,625.923788631237,1.23512501763752,69.3588295479267,0.0905895521613139,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.5,2.1306802211536,1.57164677815884,63.62752839232,9.26386789958731,67.6406419413842,0.0928906812064919,0,48,3.49933200952853,2.07731322770285,48.1391051991627,5.62509021541635,72.902750198511,0.0861858474484261,0,81.6110595703127,15.8285173602522,0.19410752864286,515.178368913195,1.24168235790718,193.950641537928,0.0323957954320603,0,150,3.66042816362514,1.11057417187946,90.043513105268,5.37678266076844,24.4028544241676,0.25747747365804,0,182.626600646973,15.8367470014867,0.164183998281603,609.07275402371,1.24103701078431,86.7165404458246,0.0724565956491882,0,229.43813680013,15.8125386264212,0.160776960125908,621.979666251232,1.24293728753653,68.918527874012,0.0911683040976397,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,2.11266615608447,1.54698513498355,64.6418622510315,9.34356276040478,65.5090280956425,0.0959132731752058,0,48.75,3.46363724876914,2.11332488493674,47.3188011520497,5.68324987116918,71.0489692055208,0.0884345737515831,0,81.61752726237,15.7285173602522,0.195368063348196,511.854385441567,1.2495780712197,192.710045106989,0.0326043476544841,0,150.75,3.6203728426128,1.16038119191936,86.1785770886139,5.43644884285491,24.0157402495045,0.26162780084654,0,182.638792673747,15.7367470014867,0.165233257888104,605.205037279601,1.24892449213569,86.1632228898802,0.0729218928499196,0,229.45315246582,15.7125386264212,0.161803010982027,618.035470372722,1.25084902093598,68.4781989594225,0.091754535058709,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,2.09477436271291,1.52468664006713,65.5872474855537,9.42409196397115,63.4780109913002,0.0989820759828267,0,49.5,3.43109067984582,2.14633076988074,46.5911412179757,5.73733997854522,69.3149632292085,0.0906468822092936,0,81.6241170247398,15.6285173602522,0.1966452704512,508.529901433945,1.25757485110906,191.469358933651,0.0328156178209009,0,151.5,3.58396008463379,1.21189415481089,82.5154569836213,5.49185165688867,23.6565022088039,0.265600774439142,0,182.651221211752,15.6367470014867,0.166296061020858,601.337153665096,1.25691288153194,85.6098683477109,0.0733932364159229,0,229.468467203776,15.6125386264212,0.162842268213953,614.091176061323,1.25886212966886,68.0378389966613,0.0923483961253959,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,2.07708792133692,1.50474652133691,66.4563755968374,9.50507938857965,61.5433458173901,0.102093658115743,0,50.25,3.40127882013057,2.17650936305894,45.9451274123887,5.78779816869205,67.6871406991158,0.092826868475797,0,81.6308410644533,15.5285173602522,0.197939496674257,505.204881694567,1.26567465073964,190.228560158916,0.0330296633793089,0,152.25,3.55082959642403,1.26487392987511,79.0592624593614,5.543252289097,23.3223618812744,0.269406046401517,0,182.663893890381,15.5367470014867,0.167372673776372,597.469095424805,1.2650041280401,85.0564754237117,0.0738707461822241,0,229.484081013997,15.5125386264212,0.163894984607759,610.146797593134,1.26697857488575,67.5974497136251,0.0929500348577963,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.5,2.05968293448795,1.48711246210252,67.2444099208323,9.58615505893332,59.700954622839,0.105244302153519,0,51,3.37385414939781,2.20402769780674,45.3714806304437,5.83500745403707,66.1540029293688,0.0949781574652106,0,81.6376993815106,15.4285173602522,0.199251085337016,501.879323923675,1.27387947393421,188.987654933188,0.0332465382958525,0,153,3.52065626548861,1.31902692129796,75.8134639902553,5.59091073180875,23.0108252646315,0.273053453534198,0,182.676816813151,15.4367470014867,0.168463367954583,593.600859428143,1.27320023125238,84.5030435212584,0.0743545444679626,0,229.5,15.4125386264212,0.164961422871373,606.202336639484,1.2752003686555,67.1570310519441,0.0935596051338202,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,2.04262691899386,1.47169262037836,67.9489715551407,9.66696483031456,57.9468629501804,0.10843012006675,0,51.75,3.3485227388914,2.22904079572006,44.8623462576406,5.87930399295174,64.7057534085296,0.0971039664357162,0,81.6446919759116,15.3285173602522,0.200580389190832,498.553225484373,1.28219137682714,187.746649405876,0.0334662979449312,0,153.75,3.49314569052107,1.37401722841816,72.7792912139285,5.63508439877631,22.7196467676167,0.276552948707604,0,182.689996083578,15.3367470014867,0.169568422415107,589.732442961566,1.28150324293411,83.949572118171,0.0748447567825016,0,230.25,12.176760034613,0.208985440695415,478.50223282178,1.61414466159869,52.8849512903931,0.118808567538966,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,2.02597769343249,1.45836452628942,68.5699618972729,9.74717879743528,56.2771581509025,0.111647167583192,0,52.5,3.32503401265388,2.25169199697181,44.4110473965733,5.92098456287479,63.3339811934072,0.0992071742338794,0,81.6518310546876,15.2285173602522,0.20192778368216,495.226551673557,1.29061246958285,186.505521842525,0.0336890041919764,0,154.5,3.46803104146707,1.42948071751864,69.9554731830066,5.67602586305459,22.4468028573921,0.279914487025061,0,182.703439331055,15.2367470014867,0.170688124484516,585.863839690097,1.28991526873673,83.3960600702103,0.0753415125593443,0,231,10.3964872914727,0.245007047596334,408.151524542089,1.89064043857454,45.0064384912239,0.139606365618217,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75,2.00978291978521,1.44698410324243,69.1092595806119,9.82649731691482,54.6879706064003,0.11489154264657,0,53.25,3.30317310124951,2.27211292647511,44.0118969593369,5.9603120504205,62.0314197417749,0.101290367580418,0,81.6591044108074,15.1285173602522,0.203293628646945,491.899331354195,1.29914491818239,185.26430664907,0.0339147103984865,0,155.25,3.44507073481031,1.48503970634017,67.3382668308892,5.71398027012545,22.1904717218056,0.283147892750986,0,182.717154184977,15.1367470014867,0.171822769050337,581.995043804144,1.29843846997858,82.842506326268,0.0758449446523722,0,231.75,9.2322104463591,0.27618836606796,362.071731781033,2.12917333063274,39.8369382798666,0.157722595623145,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.5,1.99408007741114,1.43739401567272,69.5703466896643,9.90465531426652,53.1754687309638,0.118159471973228,0,54,3.28275452025301,2.29042385270319,43.6600412984605,5.99752049021792,60.7917503750558,0.103355887409317,0,81.6665364583335,15.0285173602522,0.204678333333169,488.571498367749,1.3077909462814,184.022954958055,0.0341434866569323,0,156,3.42404596598074,1.5403187515815,64.9216273562382,5.74918385448507,21.9490126024407,0.286262777327893,0,182.731146748861,15.0367470014867,0.172972657621481,578.126053996532,1.30707506549698,82.2889106155101,0.076355188811982,0,232.5,8.39584142005526,0.304035037136347,328.909460376286,2.34138809917226,36.1111458927108,0.173995733224513,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.25,1.97889692953123,1.42943097866245,69.9579073720454,9.9814242412915,51.735867438725,0.121447375258978,0,54.75,3.26361733969235,2.30673388085413,43.3513379371583,6.03281887440453,59.6094491268008,0.105405860970365,0,81.6741149902345,14.9285173602522,0.206082278975598,485.243081050364,1.31655283714285,182.781501361076,0.0343753895246076,0,156.75,3.40475931372923,1.59495701427855,62.6976144841327,5.78186145279399,21.7209525596761,0.289268405237624,0,182.745426177979,14.9367470014867,0.174138102146476,574.256861464386,1.31582733357456,81.7352713765845,0.0768723857076419,0,233.25,7.75828957572974,0.329406608131881,303.57618071816,2.53391677491051,33.2616916429999,0.188901556018781,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,1.96425221356025,1.422931705028,70.2774417399266,10.0566127195843,50.3654413733396,0.124751915914024,0,55.5,3.24562101470016,2.32114146801147,43.0822512880571,6.0663948688024,58.4796579225255,0.107442237700905,0,81.6818522135418,14.8285173602522,0.207505884208454,481.914044902665,1.32543293564794,181.539925435161,0.0346104874292443,0,157.5,3.38703282568098,1.64861998524988,60.6567922836644,5.81222554852455,21.504970321784,0.292173633032866,0,182.759998575847,14.8367470014867,0.175319420537283,570.387465881079,1.3246976139437,81.1815885155489,0.077396678508898,0,234,7.25194967151431,0.352850404577985,283.406221737514,2.71096573377667,30.9912379124543,0.202740701256551,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.75,1.95015666824063,1.41773754159514,70.5349171240024,10.1300650868323,49.0605451129719,0.128070026387014,0,56.25,3.22864230254687,2.33373468367485,42.8497723839514,6.09841738990921,57.398085378611,0.109466810011767,0,81.6897603352866,14.7285173602522,0.208949579620713,478.584356003592,1.33443365038907,180.298207508513,0.0348488506569479,0,158.25,3.37070641145608,1.70100799448658,58.7886713784572,5.8404754254332,21.2998825368472,0.29498685245377,0,182.774873097738,14.7367470014867,0.176516941730179,566.517859531346,1.33368830987248,80.6278606666371,0.0779282155725049,0,234.75,6.83754754749899,0.374741852464569,266.850364703939,2.87540290893853,29.1269331096869,0.215717366587077,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.5,1.93661403345863,1.41369775231171,70.7364780317984,10.2016595553016,47.8176304557686,0.131398926448092,0,57,3.2125724620974,2.34459174679701,42.6513486352632,6.12903932124263,56.3609203876737,0.111481240262956,0,81.6978271484376,14.6285173602522,0.21041378145258,475.25404139242,1.3435574558486,179.056382168812,0.0350905409294815,0,159,3.35563661572564,1.75186068265254,57.0821646893675,5.8667962050353,21.1046328033059,0.297715926438453,0,182.790057373047,14.6367470014867,0.177731002393539,562.648039190011,1.34280189033635,80.0740872443367,0.0784671486545602,0,235.5,6.49050545909095,0.395352965121387,252.938535491435,3.02928814889935,27.5605327349934,0.227977643523627,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
